,Job Title,Min Salary,Max Salary,Average Salary,Rating,State
3466,other,59,113,86.0,3.4,TX
3467,other,59,113,86.0,4.3,TX
3468,other,59,113,86.0,3.4,TX
3469,other,59,113,86.0,4.3,TX
3470,analyst,59,113,86.0,2.8,TX
3472,machine learning engineer,59,113,86.0,3.5,TX
3473,other,59,113,86.0,2.8,TX
3475,other,70,129,99.5,4.0,TX
3476,data engineer,70,129,99.5,3.8,TX
3477,analyst,70,129,99.5,2.8,TX
3479,data engineer,70,129,99.5,4.9,TX
3480,data engineer,70,129,99.5,4.8,TX
3482,data engineer,70,129,99.5,3.7,TX
3483,data scientist,70,129,99.5,3.5,TX
3485,other,70,129,99.5,3.3,TX
3487,data engineer,70,129,99.5,4.3,TX
3488,analyst,70,129,99.5,4.6,TX
3489,other,70,129,99.5,3.5,TX
3491,data engineer,70,129,99.5,3.3,TX
3492,data engineer,70,129,99.5,3.6,TX
3493,data engineer,70,129,99.5,4.5,TX
3494,data scientist,70,129,99.5,4.7,TX
3495,other,70,129,99.5,3.2,TX
3496,other,70,129,99.5,3.3,TX
3499,other,50,110,80.0,3.1,TX
3500,data engineer,50,110,80.0,4.1,TX
3502,data engineer,50,110,80.0,4.0,TX
3504,other,50,110,80.0,3.7,TX
3505,data engineer,50,110,80.0,2.9,TX
3508,data scientist,50,110,80.0,2.8,TX
3509,analyst,50,110,80.0,3.8,TX
3510,manager,50,110,80.0,4.1,TX
3511,data engineer,50,110,80.0,4.2,TX
3513,other,50,110,80.0,4.3,TX
3514,other,50,110,80.0,4.1,TX
3516,other,50,110,80.0,4.3,TX
3517,other,50,110,80.0,2.9,TX
3520,data engineer,50,110,80.0,4.7,TX
3521,data engineer,50,110,80.0,4.2,TX
3524,data engineer,50,110,80.0,4.5,TX
3526,data scientist,50,110,80.0,3.3,TX
3527,other,50,110,80.0,2.9,TX
3528,data engineer,62,112,87.0,1.6,TX
3531,data engineer,62,112,87.0,3.9,TX
3533,other,62,112,87.0,4.5,TX
3537,other,62,112,87.0,3.2,TX
3541,other,62,112,87.0,3.9,TX
3543,data engineer,62,112,87.0,3.3,TX
3544,other,62,112,87.0,4.1,TX
3548,other,62,112,87.0,4.1,TX
3549,data scientist,62,112,87.0,4.2,TX
3553,other,62,112,87.0,2.8,TX
3554,analyst,62,112,87.0,5.0,TX
3555,data engineer,62,112,87.0,3.3,TX
3557,other,62,112,87.0,4.3,TX
3559,data scientist,114,185,149.5,3.9,TX
3560,data scientist,114,185,149.5,3.9,TX
3564,analyst,114,185,149.5,3.8,TX
3565,other,61,94,77.5,3.3,FL
3566,data scientist,61,94,77.5,3.9,FL
3569,data scientist,61,94,77.5,3.5,FL
3570,analyst,61,94,77.5,3.0,FL
3572,data scientist,61,94,77.5,4.1,FL
3573,other,61,94,77.5,3.3,FL
3575,analyst,61,94,77.5,4.5,FL
3577,analyst,61,94,77.5,5.0,FL
3580,analyst,61,94,77.5,5.0,FL
3581,other,61,94,77.5,4.5,FL
3582,other,61,94,77.5,3.7,FL
3583,analyst,61,94,77.5,4.1,FL
3584,analyst,61,94,77.5,3.9,FL
3585,analyst,61,94,77.5,3.5,FL
3586,data engineer,61,94,77.5,3.9,FL
3588,data engineer,61,94,77.5,3.1,FL
3589,analyst,61,94,77.5,3.6,FL
3590,data engineer,61,94,77.5,4.3,FL
3593,other,61,94,77.5,3.4,FL
3594,other,61,94,77.5,3.4,FL
3596,other,54,88,71.0,3.8,FL
3597,analyst,54,88,71.0,3.7,FL
3598,analyst,54,88,71.0,3.3,FL
3601,data engineer,54,88,71.0,3.3,FL
3603,other,54,88,71.0,3.3,FL
3604,other,54,88,71.0,3.8,FL
3605,analyst,54,88,71.0,3.1,FL
3606,other,54,88,71.0,3.3,FL
3608,manager,54,88,71.0,3.2,FL
3609,other,54,88,71.0,4.3,FL
3610,other,54,88,71.0,4.1,FL
3613,analyst,54,88,71.0,5.0,FL
3614,other,54,88,71.0,3.3,FL
3615,other,54,88,71.0,3.6,FL
3616,analyst,54,88,71.0,5.0,FL
3617,other,54,88,71.0,2.7,FL
3619,data engineer,54,88,71.0,3.3,FL
3624,analyst,54,88,71.0,3.5,FL
3626,other,66,130,98.0,3.8,FL
3627,data engineer,66,130,98.0,5.0,FL
3628,other,66,130,98.0,3.7,FL
3630,other,66,130,98.0,3.2,FL
3631,data scientist,66,130,98.0,4.2,FL
3632,analyst,66,130,98.0,5.0,FL
3634,data scientist,96,155,125.5,3.0,TX
3635,data scientist,96,155,125.5,3.8,TX
3636,data scientist,96,155,125.5,3.0,TX
3637,data scientist,96,155,125.5,3.5,TX
3638,data scientist,96,155,125.5,3.3,TX
3639,other,96,155,125.5,3.3,TX
3642,analyst,96,155,125.5,3.8,TX
3643,data scientist,96,155,125.5,4.2,TX
3644,analyst,96,155,125.5,3.3,TX
3646,other,57,80,68.5,3.8,TX
3647,data scientist,57,80,68.5,3.0,TX
3649,data scientist,57,80,68.5,3.5,TX
3650,analyst,57,80,68.5,3.4,TX
3651,analyst,57,80,68.5,2.6,TX
3653,data scientist,57,80,68.5,3.7,TX
3655,analyst,57,80,68.5,3.0,TX
3656,analyst,57,80,68.5,4.2,TX
3657,data engineer,57,80,68.5,3.5,TX
3658,data engineer,57,80,68.5,5.0,TX
3659,analyst,57,80,68.5,2.8,TX
3660,analyst,57,80,68.5,3.9,TX
3661,analyst,57,80,68.5,5.0,TX
3662,analyst,57,80,68.5,3.3,TX
3663,analyst,57,80,68.5,3.6,TX
3664,data engineer,57,80,68.5,3.3,TX
3665,other,47,84,65.5,3.8,TX
3667,analyst,47,84,65.5,4.2,TX
3669,data engineer,47,84,65.5,3.3,TX
3670,analyst,47,84,65.5,3.1,TX
3671,other,47,84,65.5,4.0,TX
3672,analyst,47,84,65.5,4.8,TX
3673,data engineer,47,84,65.5,3.4,TX
3674,other,47,84,65.5,4.0,TX
3676,other,47,84,65.5,4.0,TX
3677,data engineer,39,71,55.0,4.7,TX
3678,analyst,39,71,55.0,3.5,TX
3679,analyst,39,71,55.0,4.8,TX
3681,analyst,39,71,55.0,3.7,TX
3682,analyst,39,71,55.0,3.4,TX
3683,data engineer,39,71,55.0,5.0,TX
3684,analyst,55,98,76.5,2.8,TX
3686,data engineer,55,98,76.5,3.9,TX
3687,analyst,55,98,76.5,3.6,TX
3688,data engineer,55,98,76.5,4.1,TX
3689,data scientist,55,98,76.5,3.6,TX
3690,data engineer,55,98,76.5,3.3,TX
3691,data engineer,55,98,76.5,3.0,TX
3692,data engineer,55,98,76.5,2.2,TX
3694,data engineer,100,172,136.0,3.0,TX
3695,other,100,172,136.0,3.2,TX
3696,data scientist,100,172,136.0,4.2,TX
3697,analyst,100,172,136.0,3.8,TX
3698,data engineer,100,172,136.0,3.0,TX
3699,manager,100,172,136.0,3.1,TX
3700,data engineer,100,172,136.0,4.0,TX
3702,data engineer,100,172,136.0,3.6,TX
3703,data engineer,100,172,136.0,3.0,TX
3704,data engineer,100,172,136.0,2.9,TX
3705,other,100,172,136.0,3.9,TX
3706,data scientist,100,172,136.0,3.2,TX
3707,data engineer,100,172,136.0,3.0,TX
3708,data engineer,100,172,136.0,4.2,TX
3710,data engineer,100,172,136.0,2.5,TX
3711,other,100,172,136.0,3.6,TX
3713,data scientist,100,172,136.0,4.2,TX
3719,data engineer,100,172,136.0,3.9,TX
3720,data engineer,100,172,136.0,3.9,TX
3721,data engineer,100,172,136.0,3.9,TX
3723,data engineer,93,103,98.0,3.8,TX
3724,data engineer,93,103,98.0,3.6,TX
3725,data engineer,93,103,98.0,3.5,TX
3726,data scientist,93,103,98.0,4.2,TX
3727,data engineer,93,103,98.0,3.8,TX
3728,data engineer,93,103,98.0,2.2,TX
3729,data engineer,93,103,98.0,2.5,TX
3730,data engineer,93,103,98.0,2.5,TX
3732,data scientist,100,163,131.5,4.2,OH
3733,data scientist,100,163,131.5,4.2,OH
3734,machine learning engineer,100,163,131.5,4.2,OH
3735,data scientist,100,163,131.5,4.2,OH
3736,data scientist,100,163,131.5,3.1,OH
3737,data scientist,100,163,131.5,3.8,OH
3738,other,100,163,131.5,3.9,OH
3739,data scientist,100,163,131.5,3.1,OH
3740,data scientist,100,163,131.5,4.9,OH
3741,data scientist,100,163,131.5,3.1,OH
3742,analyst,100,163,131.5,3.5,OH
3743,other,100,163,131.5,3.1,OH
3745,data scientist,100,163,131.5,4.2,OH
3746,data scientist,100,163,131.5,3.1,OH
3747,data scientist,100,163,131.5,3.3,OH
3748,data scientist,100,163,131.5,4.2,OH
3749,data scientist,100,163,131.5,3.1,OH
3751,data scientist,100,163,131.5,3.6,OH
3752,data scientist,100,163,131.5,3.9,OH
3754,other,100,163,131.5,4.1,OH
3755,data scientist,100,163,131.5,4.8,OH
3756,other,100,163,131.5,4.2,OH
3757,data scientist,100,163,131.5,4.8,OH
3758,data scientist,100,163,131.5,3.9,OH
3760,data scientist,100,163,131.5,3.5,OH
3761,data scientist,100,163,131.5,3.7,OH
3762,data scientist,98,160,129.0,3.6,OH
3763,data scientist,98,160,129.0,3.1,OH
3765,data scientist,98,160,129.0,4.2,OH
3766,other,98,160,129.0,3.1,OH
3767,data scientist,98,160,129.0,4.2,OH
3768,data scientist,98,160,129.0,3.9,OH
3769,analyst,98,160,129.0,2.9,OH
3770,data scientist,98,160,129.0,3.9,OH
3771,machine learning engineer,98,160,129.0,4.5,OH
3772,analyst,98,160,129.0,4.2,OH
3773,data scientist,98,160,129.0,4.2,OH
3774,data scientist,98,160,129.0,3.7,OH
3777,analyst,98,160,129.0,5.0,OH
3778,other,98,160,129.0,3.6,OH
3779,data scientist,98,160,129.0,3.7,OH
3782,analyst,98,160,129.0,3.5,OH
3783,data engineer,98,160,129.0,3.8,OH
3784,other,98,160,129.0,3.1,OH
3785,data scientist,98,160,129.0,4.2,OH
3787,other,98,160,129.0,3.7,OH
3788,analyst,98,160,129.0,3.9,OH
3789,other,98,160,129.0,3.6,OH
3790,manager,98,160,129.0,3.9,OH
3792,machine learning engineer,52,94,73.0,4.6,OH
3793,analyst,52,94,73.0,4.5,OH
3794,data scientist,52,94,73.0,3.7,OH
3796,other,52,94,73.0,3.6,OH
3797,other,52,94,73.0,3.5,OH
3798,data engineer,52,94,73.0,4.9,OH
3800,other,52,94,73.0,3.3,OH
3801,analyst,52,94,73.0,5.0,OH
3803,other,52,94,73.0,3.7,OH
3804,data scientist,52,94,73.0,3.8,OH
3805,other,52,94,73.0,3.1,OH
3810,analyst,52,94,73.0,3.7,OH
3811,analyst,52,94,73.0,3.7,OH
3812,other,52,94,73.0,3.3,OH
3815,other,52,94,73.0,3.1,OH
3816,other,52,94,73.0,3.6,OH
3818,data scientist,52,94,73.0,4.6,OH
3819,data scientist,52,94,73.0,3.9,OH
3820,data engineer,52,94,73.0,5.0,OH
3822,analyst,55,113,84.0,3.4,OH
3823,other,55,113,84.0,2.9,OH
3824,other,55,113,84.0,3.1,OH
3826,other,55,113,84.0,3.8,OH
3828,data engineer,55,113,84.0,3.9,OH
3829,other,55,113,84.0,3.5,OH
3830,data scientist,55,113,84.0,3.8,OH
3831,other,55,113,84.0,3.4,OH
3832,analyst,55,113,84.0,3.9,OH
3833,other,55,113,84.0,3.1,OH
3834,data engineer,55,113,84.0,3.9,OH
3838,data engineer,55,113,84.0,4.2,OH
3839,machine learning engineer,55,113,84.0,4.6,OH
3840,other,55,113,84.0,3.3,OH
3841,other,55,113,84.0,3.7,OH
3843,other,55,113,84.0,3.9,OH
3844,other,55,113,84.0,3.7,OH
3846,data engineer,55,113,84.0,4.6,OH
3847,other,55,113,84.0,3.3,OH
3850,other,55,113,84.0,3.7,OH
3851,analyst,55,113,84.0,5.0,OH
3852,other,39,86,62.5,3.7,OH
3853,data engineer,39,86,62.5,4.1,OH
3854,other,39,86,62.5,3.7,OH
3855,other,39,86,62.5,3.7,OH
3856,other,39,86,62.5,3.7,OH
3857,manager,39,86,62.5,3.9,OH
3859,other,39,86,62.5,3.7,OH
3860,other,39,86,62.5,3.8,OH
3861,other,39,86,62.5,3.7,OH
3863,data engineer,39,86,62.5,4.0,OH
3867,other,39,86,62.5,3.7,OH
3868,data engineer,39,86,62.5,3.9,OH
3869,other,39,86,62.5,3.7,OH
3870,other,39,86,62.5,3.7,OH
3871,other,39,86,62.5,3.7,OH
3872,other,39,86,62.5,3.7,OH
3873,data engineer,39,86,62.5,4.5,OH
3874,data engineer,39,86,62.5,3.9,OH
3875,data engineer,39,86,62.5,4.6,OH
3877,data engineer,39,86,62.5,3.5,OH
3878,data scientist,39,86,62.5,3.9,OH
3879,other,39,86,62.5,4.5,OH
3881,data scientist,39,86,62.5,4.5,OH
3884,other,55,112,83.5,3.7,OH
3885,analyst,55,112,83.5,4.5,OH
3887,data engineer,55,112,83.5,3.0,OH
3888,data engineer,55,112,83.5,4.1,OH
3889,data engineer,55,112,83.5,4.0,OH
3890,data engineer,55,112,83.5,4.2,OH
3891,data engineer,55,112,83.5,3.9,OH
3892,other,55,112,83.5,3.9,OH
3894,analyst,55,112,83.5,4.5,OH
3896,data engineer,55,112,83.5,3.2,OH
3898,analyst,55,112,83.5,3.9,OH
3899,analyst,55,112,83.5,4.5,OH
3900,data engineer,55,112,83.5,3.4,OH
3901,data engineer,55,112,83.5,4.6,OH
3902,data scientist,55,112,83.5,4.2,OH
3903,data engineer,55,112,83.5,3.9,OH
3904,data engineer,55,112,83.5,4.4,OH
3905,analyst,55,112,83.5,5.0,OH
3906,data engineer,55,112,83.5,3.8,OH
3909,data scientist,100,160,130.0,4.7,MD
3910,data scientist,80,148,114.0,3.9,VA
3911,data scientist,68,141,104.5,2.6,VA
3912,data scientist,79,148,113.5,3.9,DC
3913,data scientist,86,155,120.5,3.9,VA
3914,data scientist,79,148,113.5,3.9,VA
3915,data scientist,79,131,105.0,3.6,VA
3916,data scientist,67,113,90.0,2.8,GA
3917,data scientist,83,138,110.5,3.7,IL
3918,data scientist,77,133,105.0,3.8,MD
3919,data scientist,72,137,104.5,4.3,TX
3920,data scientist,91,175,133.0,3.9,MD
3922,data scientist,81,139,110.0,3.5,AZ
3923,analyst,27,49,38.0,3.8,IL
3925,data scientist,96,170,133.0,3.5,MA
3926,data engineer,82,141,111.5,3.5,MD
3927,data scientist,65,107,86.0,3.8,ME
3928,analyst,47,86,66.5,3.3,IL
3929,other,56,100,78.0,3.5,KY
3930,other,59,118,88.5,3.8,VA
3931,analyst,65,79,72.0,3.6,WI
3932,data scientist,81,160,120.5,3.7,NM
3933,data scientist,63,121,92.0,3.6,VA
3934,data scientist,78,139,108.5,3.4,CA
3935,analyst,55,96,75.5,4.1,VA
3936,data scientist,118,193,155.5,4.0,CA
3937,other,62,118,90.0,4.7,MD
3938,data engineer,71,122,96.5,3.8,NH
3939,analyst,46,88,67.0,3.4,TX
3940,analyst,65,79,72.0,3.6,WI
3941,data scientist,92,183,137.5,4.1,DC
3942,data scientist,65,130,97.5,4.0,MD
3943,data engineer,79,157,118.0,3.2,NJ
3944,analyst,44,84,64.0,3.6,IN
3945,other,84,160,122.0,4.7,MD
3946,data engineer,70,129,99.5,4.6,VA
3947,analyst,65,79,72.0,3.6,WI
3948,data scientist,125,197,161.0,4.1,IL
3949,analyst,42,79,60.5,3.8,FL
3951,data scientist,93,168,130.5,3.9,MD
3952,other,85,160,122.5,3.8,CA
3953,data scientist,76,135,105.5,3.9,AZ
3955,machine learning engineer,69,143,106.0,3.8,VA
3956,other,53,98,75.5,2.2,TX
3957,analyst,65,79,72.0,3.6,IL
3958,data engineer,90,170,130.0,3.5,MI
3959,data scientist,88,99,93.5,4.2,NJ
3960,machine learning engineer,70,131,100.5,3.8,TX
3961,analyst,45,96,70.5,3.9,NC
3962,analyst,40,74,57.0,3.9,VA
3963,data scientist,94,149,121.5,3.3,CA
3964,data scientist,78,145,111.5,3.4,CA
3966,data scientist,111,194,152.5,3.5,CA
3967,other,52,82,67.0,3.4,CA
3969,other,85,160,122.5,3.8,CA
3970,other,49,85,67.0,3.9,CA
3971,analyst,74,135,104.5,3.2,CA
3973,data engineer,94,172,133.0,3.8,CA
3974,data engineer,114,212,163.0,3.5,CA
3975,other,45,92,68.5,3.6,CA
3977,other,53,76,64.5,3.4,CA
3979,other,51,92,71.5,1.7,CA
3983,other,77,143,110.0,3.0,CA
3984,data engineer,94,130,112.0,4.1,CA
3985,other,86,115,100.5,3.5,CA
3987,other,40,82,61.0,3.4,CA
3988,other,57,111,84.0,3.4,CA
3990,data scientist,152,169,160.5,4.2,CA
3991,data scientist,111,194,152.5,3.5,CA
3992,data scientist,118,193,155.5,4.0,CA
3996,other,85,159,122.0,2.3,CA
3999,data scientist,89,156,122.5,3.8,CA
4006,data engineer,178,200,189.0,4.1,CA
4009,other,45,94,69.5,2.7,CA
4010,other,97,103,100.0,4.0,CA
4011,other,49,96,72.5,3.6,CA
4012,data scientist,78,139,108.5,3.4,CA
4015,analyst,46,92,69.0,2.7,CA
4016,analyst,92,186,139.0,4.0,CA
4017,other,50,96,73.0,3.8,CA
4018,other,86,226,156.0,4.2,CA
4020,analyst,51,95,73.0,3.9,CA
4021,other,51,104,77.5,3.6,CA
4022,other,59,114,86.5,3.4,CA
4028,analyst,50,95,72.5,2.6,CA
4029,data scientist,78,145,111.5,3.4,CA
4030,other,60,134,97.0,3.7,CA
4031,machine learning engineer,102,203,152.5,4.2,CA
4032,other,51,97,74.0,3.6,CA
4035,analyst,54,105,79.5,3.2,CA
4036,other,60,116,88.0,3.4,CA
4039,data scientist,100,170,135.0,3.4,CA
4041,data scientist,104,180,142.0,3.5,CA
4042,data scientist,85,157,121.0,4.3,CA
4047,analyst,64,111,87.5,2.8,CA
4048,data scientist,71,138,104.5,2.9,CA
4049,manager,72,134,103.0,1.9,CA
4050,other,76,145,110.5,4.4,CA
4051,data scientist,76,125,100.5,4.7,CA
4055,data scientist,71,105,88.0,4.6,CA
4056,data scientist,87,140,113.5,4.3,CA
4057,data scientist,123,170,146.5,4.1,CA
4058,data scientist,94,130,112.0,4.7,CA
4059,data scientist,70,121,95.5,4.0,CA
4060,analyst,59,131,95.0,3.6,CA
4061,data scientist,101,184,142.5,3.3,CA
4065,data scientist,145,159,152.0,3.3,CA
4066,data scientist,83,144,113.5,3.7,CA
4068,data scientist,53,99,76.0,4.7,CA
4069,analyst,54,103,78.5,2.9,CA
4070,data scientist,78,125,101.5,4.8,CA
4071,data scientist,104,167,135.5,4.2,CA
4074,data scientist,87,160,123.5,3.8,CA
4075,data scientist,94,152,123.0,3.9,CA
4077,data scientist,75,133,104.0,3.5,CA
4079,data scientist,86,139,112.5,4.0,CA
4080,data scientist,106,168,137.0,4.7,CA
4081,data scientist,111,185,148.0,4.2,CA
4082,data scientist,67,109,88.0,4.1,CA
4083,data scientist,97,184,140.5,4.2,CA
4085,data scientist,96,182,139.0,4.9,CA
4086,analyst,51,91,71.0,3.6,CA
4089,analyst,63,107,85.0,4.1,CA
4091,data scientist,102,174,138.0,4.5,CA
4092,data scientist,95,153,124.0,4.3,CA
4093,data engineer,83,145,114.0,3.9,CA
4094,data scientist,98,167,132.5,3.9,CA
4098,analyst,106,126,116.0,4.8,CA
4099,data scientist,130,150,140.0,4.7,CA
4102,data scientist,104,182,143.0,4.5,CA
4103,data scientist,67,130,98.5,3.7,CA
4106,data scientist,96,105,100.5,4.2,CA
4107,data scientist,83,163,123.0,4.8,CA
4110,data scientist,73,131,102.0,3.9,CA
4113,data scientist,109,164,136.5,4.1,CA
4115,data scientist,84,153,118.5,4.0,CA
4116,data scientist,89,143,116.0,3.7,CA
4118,data scientist,77,134,105.5,4.0,CA
4119,data scientist,77,132,104.5,3.3,CA
4120,data scientist,90,151,120.5,3.8,CA
4121,data scientist,113,140,126.5,4.3,CA
4123,analyst,42,92,67.0,3.9,CA
4124,data scientist,135,174,154.5,3.6,CA
4125,data scientist,91,113,102.0,4.2,CA
4126,machine learning engineer,105,201,153.0,4.0,CA
4127,data scientist,99,160,129.5,3.8,CA
4128,data scientist,110,172,141.0,4.1,CA
4129,data scientist,104,121,112.5,3.9,CA
4130,data scientist,108,174,141.0,4.3,CA
4132,data scientist,74,146,110.0,3.4,CA
4133,analyst,49,91,70.0,4.1,CA
4134,data scientist,82,144,113.0,4.0,CA
4135,data scientist,81,146,113.5,4.0,CA
4136,data scientist,120,184,152.0,4.3,CA
4137,data scientist,97,155,126.0,3.5,CA
4139,other,65,156,110.5,3.4,CA
4140,data scientist,104,176,140.0,4.3,CA
4141,data scientist,92,169,130.5,4.0,CA
4142,data scientist,79,131,105.0,4.4,CA
4144,data scientist,96,161,128.5,4.8,CA
4145,data scientist,92,179,135.5,4.7,CA
4149,machine learning engineer,74,148,111.0,4.8,CA
4151,data scientist,89,159,124.0,3.4,CA
4153,other,110,198,154.0,4.2,CA
4155,data scientist,132,141,136.5,3.9,CA
4157,data engineer,98,168,133.0,4.7,CA
4161,data scientist,117,138,127.5,4.0,CA
4162,data scientist,94,155,124.5,3.1,CA
4163,data scientist,75,100,87.5,3.8,CA
4166,data scientist,114,132,123.0,4.2,CA
4170,data scientist,84,134,109.0,4.0,CA
4171,data scientist,99,171,135.0,3.5,CA
4172,data scientist,80,159,119.5,3.6,CA
4173,data scientist,116,192,154.0,4.3,CA
4174,data scientist,78,145,111.5,4.3,CA
4175,data scientist,118,206,162.0,4.5,CA
4176,data scientist,104,166,135.0,4.0,CA
4177,data scientist,104,166,135.0,4.0,CA
4178,data scientist,80,148,114.0,3.4,CA
4179,data scientist,65,124,94.5,4.2,CA
4180,data scientist,70,115,92.5,4.2,CA
4181,data scientist,77,141,109.0,4.6,CA
4182,data scientist,73,123,98.0,4.3,CA
4183,data scientist,66,115,90.5,4.1,CA
4184,data scientist,101,119,110.0,3.2,CA
4185,data scientist,90,149,119.5,4.2,CA
4188,data scientist,97,186,141.5,3.8,CA
4189,data scientist,87,154,120.5,5.0,CA
4191,data scientist,79,167,123.0,4.0,CA
4192,data scientist,131,157,144.0,4.2,CA
4193,data scientist,111,175,143.0,3.5,CA
4195,data scientist,88,148,118.0,4.1,CA
4197,data scientist,62,126,94.0,4.6,CA
4198,data scientist,104,188,146.0,3.5,CA
4200,data scientist,97,169,133.0,4.0,CA
4202,data scientist,82,132,107.0,3.9,CA
4204,data scientist,99,206,152.5,4.6,CA
4206,data scientist,98,174,136.0,4.6,CA
4207,data scientist,92,160,126.0,4.5,CA
4211,data scientist,75,133,104.0,4.0,CA
4214,data scientist,93,172,132.5,4.2,CA
4219,data scientist,121,195,158.0,4.4,CA
4220,data scientist,93,155,124.0,4.2,CA
4221,data scientist,107,184,145.5,4.3,CA
4222,data scientist,98,139,118.5,4.0,CA
4223,data scientist,90,131,110.5,3.3,CA
4224,data scientist,80,132,106.0,3.7,CA
4225,data scientist,77,133,105.0,4.0,CA
4226,data scientist,129,204,166.5,3.8,CA
4229,data scientist,102,178,140.0,4.4,CA
4230,data scientist,103,163,133.0,3.7,CA
4231,data scientist,112,186,149.0,4.4,CA
4232,data scientist,106,186,146.0,3.8,CA
4233,data scientist,55,111,83.0,3.9,CA
4234,data scientist,75,148,111.5,4.3,CA
4235,data scientist,80,136,108.0,4.0,CA
4236,other,113,175,144.0,4.4,CA
4237,data scientist,142,168,155.0,4.0,CA
4239,other,101,158,129.5,4.4,CA
4240,data scientist,71,122,96.5,4.7,CA
4241,analyst,53,110,81.5,3.2,CA
4242,data scientist,151,161,156.0,3.7,CA
4244,data scientist,87,152,119.5,4.2,CA
4245,data scientist,105,177,141.0,3.9,CA
4246,data scientist,60,132,96.0,2.8,CA
4250,data scientist,78,148,113.0,2.8,CA
4251,data scientist,127,202,164.5,4.2,CA
4252,data scientist,102,195,148.5,4.2,CA
4253,analyst,47,84,65.5,2.1,CA
4254,data scientist,85,151,118.0,3.9,CA
4256,data scientist,80,91,85.5,3.6,CA
4258,data scientist,67,122,94.5,4.3,CA
4261,other,70,79,74.5,2.8,CA
4262,data scientist,64,107,85.5,3.8,CA
4265,data scientist,84,136,110.0,4.2,CA
4266,data scientist,103,147,125.0,4.1,CA
4268,data scientist,80,148,114.0,3.9,VA
4269,data scientist,80,151,115.5,3.9,DC
4270,data scientist,79,148,113.5,3.9,DC
4271,data scientist,68,141,104.5,2.6,VA
4272,data scientist,86,155,120.5,3.9,VA
4273,data scientist,100,160,130.0,4.7,MD
4274,data scientist,79,131,105.0,3.6,VA
4275,data scientist,79,148,113.5,3.9,VA
4276,other,67,115,91.0,3.9,MD
4277,data scientist,71,133,102.0,3.8,MD
4278,data scientist,75,142,108.5,4.2,VA
4279,data scientist,77,147,112.0,3.8,VA
4280,data engineer,82,141,111.5,3.5,MD
4281,data scientist,74,126,100.0,3.5,MD
4282,analyst,55,96,75.5,4.1,VA
4283,data engineer,69,124,96.5,3.9,VA
4284,data scientist,93,168,130.5,3.9,MD
4285,data scientist,92,180,136.0,3.9,VA
4286,data engineer,73,141,107.0,3.4,VA
4287,machine learning engineer,69,144,106.5,3.8,VA
4288,data scientist,92,183,137.5,4.1,DC
4289,other,67,130,98.5,3.9,VA
4290,data scientist,66,123,94.5,4.3,VA
4291,other,62,118,90.0,4.7,MD
4292,analyst,50,94,72.0,3.1,DC
4293,data engineer,70,129,99.5,4.6,VA
4294,other,59,118,88.5,3.8,VA
4295,data scientist,85,149,117.0,4.2,VA
4297,other,84,160,122.0,4.7,MD
4298,data scientist,75,131,103.0,3.5,VA
4299,data scientist,96,169,132.5,3.5,DC
4300,data scientist,98,179,138.5,4.1,VA
4301,analyst,67,134,100.5,3.9,VA
4302,data engineer,79,158,118.5,3.9,VA
4303,data engineer,92,159,125.5,3.4,VA
4304,other,76,152,114.0,3.8,MD
4305,data scientist,98,159,128.5,4.1,DC
4306,other,78,127,102.5,3.6,VA
4307,data scientist,75,131,103.0,3.5,VA
4308,other,64,130,97.0,3.8,MD
4309,data scientist,68,140,104.0,3.5,DC
4310,data scientist,81,143,112.0,4.3,MD
4311,other,74,150,112.0,3.8,MD
4312,other,63,128,95.5,4.0,MD
4314,data engineer,74,143,108.5,3.5,VA
4315,data scientist,65,122,93.5,3.5,DC
4316,analyst,55,114,84.5,3.8,DC
4317,data scientist,86,176,131.0,4.0,VA
4318,machine learning engineer,76,152,114.0,3.8,MD
4319,machine learning engineer,64,130,97.0,3.8,MD
4320,other,68,133,100.5,4.0,MD
4321,data scientist,84,168,126.0,3.8,DC
4325,other,96,183,139.5,4.7,MD
4326,other,61,122,91.5,4.7,MD
4327,analyst,64,127,95.5,4.4,VA
4328,data engineer,57,120,88.5,3.5,DC
4330,analyst,67,123,95.0,3.1,DC
4331,data scientist,90,168,129.0,3.5,VA
4332,data engineer,74,143,108.5,3.5,VA
4333,data engineer,91,162,126.5,3.5,VA
4334,analyst,54,109,81.5,3.1,MD
4335,data scientist,72,124,98.0,3.8,VA
4337,analyst,53,105,79.0,3.7,VA
4339,data scientist,85,149,117.0,4.5,DC
4340,data scientist,73,139,106.0,4.4,MD
4343,data scientist,67,125,96.0,3.7,VA
4344,data scientist,72,134,103.0,4.4,VA
4345,data scientist,64,145,104.5,3.8,DC
4346,data scientist,74,126,100.0,3.4,DC
4347,data scientist,97,155,126.0,4.3,DC
4348,analyst,42,80,61.0,3.9,MD
4349,data scientist,65,111,88.0,3.8,DC
4350,data scientist,65,110,87.5,4.3,VA
4352,data scientist,96,152,124.0,4.5,VA
4353,data engineer,94,153,123.5,4.5,DC
4354,data scientist,83,105,94.0,5.0,MD
4355,data scientist,71,128,99.5,5.0,DC
4356,data scientist,77,140,108.5,3.6,MD
4357,data scientist,73,119,96.0,4.2,VA
4358,data scientist,68,114,91.0,3.9,VA
4359,data scientist,98,160,129.0,3.8,DC
4360,other,79,201,140.0,3.4,VA
4361,data engineer,93,162,127.5,3.5,DC
